157.470476190,91.2
157.916009070,91.3
158.339773242,91.4
158.786757369,92.1
159.216326530,92.2
159.660204081,92.3
160.092879818,92.4
160.532653061,93.1
160.962176870,93.2
161.400453514,93.3
161.830022675,93.4
162.277551020,94.1
162.703673469,94.2
163.140498866,94.3
163.575873015,94.4
164.014149659,95.1
164.450975056,95.2
164.889795918,95.3
165.321723356,95.4
165.761451247,96.1
166.201020408,96.2
166.632199546,96.3
167.071927437,96.4
167.523265306,97.1
167.962244897,97.2
168.405623582,97.3
168.844897959,97.4
169.295238095,98.1
169.736417233,98.2
170.181950113,98.3
170.612970521,98.4
171.062244897,99.1
171.504081632,99.2
171.943877551,99.3
172.373469387,99.4
172.817414965,100.1
173.261224489,100.2
173.705102040,100.3
174.145306122,100.4
174.585034013,101.1
175.026530612,101.2
175.476099773,101.3
175.910022675,101.4
176.357006802,102.1
176.795283446,102.2
177.237755102,102.3
177.672448979,102.4
178.102857142,103.1
178.536780045,103.2
178.982653061,103.3
179.414784580,103.4
179.855963718,104.1
180.300045351,104.2
180.739773242,104.3
181.180952380,104.4
181.622131519,105.1
182.062244897,105.2
182.491428571,105.3
182.936961451,105.4
183.372448979,106.1
183.822448979,106.2
184.247959183,106.3
184.696938775,106.4
185.131247165,107.1
185.569523809,107.2
186.006349206,107.3
186.462040816,107.4
186.906122448,108.1
187.342857142,108.2
187.774489795,108.3
188.210204081,108.4
188.638911564,109.1
189.068480725,109.2
189.515306122,109.3
189.953741496,109.4
190.390566893,110.1
190.830294784,110.2
191.264217687,110.3
191.699591836,110.4
192.139319727,111.1
192.576145124,111.2
193.021428571,111.3
193.455600907,111.4
193.898979591,112.1
194.333605442,112.2
194.777687074,112.3
195.210158730,112.4
195.652789115,113.1
196.103061224,113.2
196.542403628,113.3
196.979229024,113.4
197.427664399,114.1
197.858163265,114.2
198.294058956,114.3
198.733786848,114.4
199.177868480,115.1
199.614285714,115.2
200.055873015,115.3
200.495600907,115.4
200.930975056,116.1
201.379410430,116.2
201.828571428,116.3
202.255963718,116.4
202.698594104,117.1
203.140816326,117.2
203.583854875,117.3
204.020680272,117.4
204.454603174,118.1
204.900000000,118.2
205.343877551,118.3
205.783945578,118.4
206.226575963,119.1
206.669387755,119.2
207.111836734,119.3
207.547210884,119.4
207.984036281,120.1
208.427551020,120.2
208.875102040,120.3
209.307573696,120.4
209.754557823,121.1
210.186734693,121.2
210.625306122,121.3
211.076643990,121.4
211.521428571,122.1
211.962244897,122.2
212.403083900,122.3
212.839909297,122.4
213.282653061,123.1
213.715306122,123.2
214.150385487,123.3
214.581405895,123.4
215.010975056,124.1
215.440816326,124.2
215.886077097,124.3
216.322902494,124.4
216.758276643,125.1
217.190748299,125.2
217.627573696,125.3
218.062947845,125.4
218.501224489,126.1
218.940952380,126.2
219.377777777,126.3
219.817505668,126.4
220.251020408,127.1
220.680997732,127.2
221.127551020,127.3
221.559002267,127.4
221.995827664,128.1
222.421043083,128.2
222.859319727,128.3
223.300498866,128.4
223.737324263,129.1
224.169795918,129.2
224.612426303,129.3
225.053605442,129.4
225.485714285,130.1
225.918548752,130.2
226.358163265,130.3
226.792199546,130.4
227.226122448,131.1
227.667346938,131.2
228.109183673,131.3
228.544897959,131.4
228.966326530,132.1
229.420408163,132.2
229.864285714,132.3
230.295510204,132.4
230.729433106,133.1
231.177551020,133.2
231.621428571,133.3
232.064580498,133.4
232.501405895,134.1
232.946938775,134.2
233.388117913,134.3
233.827845804,134.4
234.267573696,135.1
234.719387755,135.2
235.164285714,135.3
235.604172335,135.4
236.048253968,136.1
236.486734693,136.2
236.929591836,136.3
237.354376417,136.4
237.791201814,137.1
238.241836734,137.2
238.683673469,137.3
239.125510204,137.4
239.561723356,138.1
240.001451247,138.2
240.442630385,138.3
240.879455782,138.4
241.326439909,139.1
241.771972789,139.2
242.219387755,139.3
242.645918367,139.4
243.102766439,140.1
243.542494331,140.2
243.986734693,140.3
244.426303854,140.4
244.871428571,141.1
245.313265306,141.2
245.747959183,141.3
246.198276643,141.4
246.650000000,142.1
247.086734693,142.2
247.531632653,142.3
247.970249433,142.4
248.405623582,143.1
248.846802721,143.2
249.283628117,143.3
249.717551020,143.4
250.164285714,144.1
250.601360544,144.2
251.045442176,144.3
251.482267573,144.4
251.919092970,145.1
252.360272108,145.2
252.802040816,145.3
253.239727891,145.4
253.672199546,146.1
254.110476190,146.2
254.553061224,146.3
254.989931972,146.4
255.429659863,147.1
255.869387755,147.2
256.316371882,147.3
256.756099773,147.4
257.192925170,148.1
257.632653061,148.2
258.075510204,148.3
258.512108843,148.4
258.951836734,149.1
259.384308390,149.2
259.831292517,149.3
260.262312925,149.4
260.707845804,150.1
261.146938775,150.2
261.589795918,150.3
262.028480725,150.4
262.462403628,151.1
262.899229024,151.2
263.346213151,151.3
263.785941043,151.4
264.228571428,152.1
264.670408163,152.2
265.116734693,152.3
265.546303854,152.4
265.999092970,153.1
266.444897959,153.2
266.885714285,153.3
267.331337868,153.4
267.779773242,154.1
268.218367346,154.2
268.659229024,154.3
269.097505668,154.4
269.541836734,155.1
269.982653061,155.2
270.421043083,155.3
270.868027210,155.4
271.299047619,156.1
271.739795918,156.2
272.180612244,156.3
272.619682539,156.4
273.052154195,157.1
273.500589569,157.2
273.940317460,157.3
274.372448979,157.4
274.827551020,158.1
275.265306122,158.2
275.713741496,158.3
276.163628117,158.4
276.606258503,159.1
277.068367346,159.2
277.526530612,159.3
277.973469387,159.4
278.427551020,160.1
278.862244897,160.2
279.320408163,160.3
279.768367346,160.4
280.219863945,161.1
